date,strategy,drawdown
2025-08-08,5. Mean Reversion,-0.0010472866393697168
2025-08-11,5. Mean Reversion,-0.0012419995850824323
2025-08-12,5. Mean Reversion,0.0
2025-08-13,5. Mean Reversion,0.0
2025-08-14,5. Mean Reversion,0.0
2025-08-15,5. Mean Reversion,-0.0007783341874294086
2025-08-18,5. Mean Reversion,-0.003427107373369612
2025-08-19,5. Mean Reversion,-0.01657662423632359
2025-08-20,5. Mean Reversion,-0.01953851195182544
2025-08-21,5. Mean Reversion,-0.023703690023864896
2025-08-22,5. Mean Reversion,-0.024424227059387293
2025-08-25,5. Mean Reversion,-0.02239996569697375
2025-08-26,5. Mean Reversion,-0.01784166955667514
2025-08-27,5. Mean Reversion,-0.017108691228245643
2025-08-28,5. Mean Reversion,-0.013421380505965993
2025-08-29,5. Mean Reversion,-0.013814173642379432
2025-09-02,5. Mean Reversion,-0.0221674004188398
2025-09-03,5. Mean Reversion,-0.012347391996027872
2025-09-04,5. Mean Reversion,-0.00030892650642928566
2025-09-05,5. Mean Reversion,-0.0009757885640896232
2025-09-08,5. Mean Reversion,0.0
2025-09-09,5. Mean Reversion,0.0
2025-09-10,5. Mean Reversion,0.0
2025-09-11,5. Mean Reversion,0.0
2025-09-12,5. Mean Reversion,-0.0005359747250378919
2025-09-15,5. Mean Reversion,0.0
2025-09-16,5. Mean Reversion,0.0
2025-09-17,5. Mean Reversion,-0.0003018404007510457
2025-09-18,5. Mean Reversion,-0.0017159402319159097
2025-09-19,5. Mean Reversion,-0.0021958635522857416
2025-09-22,5. Mean Reversion,0.0
2025-09-23,5. Mean Reversion,-0.0119451335948486
2025-09-24,5. Mean Reversion,-0.012685955706182955
2025-09-25,5. Mean Reversion,-0.01646966884091749
2025-09-26,5. Mean Reversion,-0.016870587669783114
2025-09-29,5. Mean Reversion,-0.010228664241722507
2025-09-30,5. Mean Reversion,-0.007552874392665328
2025-10-01,5. Mean Reversion,-0.0039055103863400945
2025-10-02,5. Mean Reversion,-0.003217333446205969
2025-10-03,5. Mean Reversion,-0.0039004529227199083
2025-10-06,5. Mean Reversion,0.0
2025-10-07,5. Mean Reversion,-0.008580896694408736
2025-10-08,5. Mean Reversion,-0.004492423888902005
2025-10-09,5. Mean Reversion,-0.0019473697767913348
2025-10-10,5. Mean Reversion,-0.0022775008329006716
2025-10-13,5. Mean Reversion,0.0
2025-10-14,5. Mean Reversion,-0.009526759353188955
2025-10-15,5. Mean Reversion,-0.0017812557425487998
2025-10-16,5. Mean Reversion,-0.010994643012955236
2025-10-17,5. Mean Reversion,-0.01129032910679602
2025-10-20,5. Mean Reversion,0.0
2025-10-21,5. Mean Reversion,-0.0014559657054991904
2025-10-22,5. Mean Reversion,-0.008194502668514313
2025-10-23,5. Mean Reversion,-0.001707894503438979
2025-10-24,5. Mean Reversion,-0.0023591423894837194
2025-10-27,5. Mean Reversion,0.0
2025-10-28,5. Mean Reversion,0.0
2025-10-29,5. Mean Reversion,0.0
2025-10-30,5. Mean Reversion,-0.01191402563595395
2025-10-31,5. Mean Reversion,-0.012729705740820853
2025-11-03,5. Mean Reversion,-0.01637115177906656
2025-11-04,5. Mean Reversion,-0.026143748111122612
2025-11-05,5. Mean Reversion,-0.021686253211284385
2025-11-06,5. Mean Reversion,-0.036237698126493606
2025-11-07,5. Mean Reversion,-0.03668534691009108
2025-11-10,5. Mean Reversion,-0.017781257762917904
2025-11-11,5. Mean Reversion,-0.015123129019260353
2025-11-12,5. Mean Reversion,-0.023127247690966826
2025-11-13,5. Mean Reversion,-0.039907699701102056
2025-11-14,5. Mean Reversion,-0.040381087605330115
2025-11-17,5. Mean Reversion,-0.04517018357513278
2025-11-18,5. Mean Reversion,-0.061285847184743225
2025-11-19,5. Mean Reversion,-0.05502986789555533
2025-11-20,5. Mean Reversion,-0.06883417367718718
2025-11-21,5. Mean Reversion,-0.06905741124228107
2025-11-24,5. Mean Reversion,-0.0462772383314406
2025-11-25,5. Mean Reversion,-0.03634639197261511
2025-11-26,5. Mean Reversion,-0.036487342673523916
2025-05-30,6. GMVP,0.0
2025-06-02,6. GMVP,0.0
2025-06-03,6. GMVP,0.0
2025-06-04,6. GMVP,0.0
2025-06-05,6. GMVP,0.0
2025-06-06,6. GMVP,0.0
2025-06-09,6. GMVP,0.0
2025-06-10,6. GMVP,0.0
2025-06-11,6. GMVP,0.0
2025-06-12,6. GMVP,0.0
2025-06-13,6. GMVP,0.0
2025-06-16,6. GMVP,0.0
2025-06-17,6. GMVP,0.0
2025-06-18,6. GMVP,0.0
2025-06-20,6. GMVP,0.0
2025-06-23,6. GMVP,0.0
2025-06-24,6. GMVP,0.0
2025-06-25,6. GMVP,0.0
2025-06-26,6. GMVP,0.0
2025-06-27,6. GMVP,0.0
2025-06-30,6. GMVP,0.0
2025-07-01,6. GMVP,0.0
2025-07-02,6. GMVP,0.0
2025-07-03,6. GMVP,-0.0010999999999998789
2025-07-07,6. GMVP,-0.007274628144288475
2025-07-08,6. GMVP,-0.008644750542849633
2025-07-09,6. GMVP,0.0
2025-07-10,6. GMVP,0.0
2025-07-11,6. GMVP,-0.00015934433364381758
2025-07-14,6. GMVP,-0.002367203067833953
2025-07-15,6. GMVP,-0.0026870674297634193
2025-07-16,6. GMVP,0.0
2025-07-17,6. GMVP,0.0
2025-07-18,6. GMVP,-0.000395643936382451
2025-07-21,6. GMVP,0.0
2025-07-22,6. GMVP,0.0
2025-07-23,6. GMVP,0.0
2025-07-24,6. GMVP,0.0
2025-07-25,6. GMVP,-4.272779648295724e-05
2025-07-28,6. GMVP,-0.0027339041373112072
2025-07-29,6. GMVP,-0.004039772910878456
2025-07-30,6. GMVP,-0.006661063277432245
2025-07-31,6. GMVP,0.0
2025-08-01,6. GMVP,-0.000336680652496012
2025-08-04,6. GMVP,0.0
2025-08-05,6. GMVP,-0.007936892514240639
2025-08-06,6. GMVP,0.0
2025-08-07,6. GMVP,0.0
2025-08-08,6. GMVP,-0.00021926478140161276
2025-08-11,6. GMVP,-0.0013128632415475546
2025-08-12,6. GMVP,0.0
2025-08-13,6. GMVP,-0.0027336083739696007
2025-08-14,6. GMVP,0.0
2025-08-15,6. GMVP,-0.0002633051716689967
2025-08-18,6. GMVP,-0.0030729888080438658
2025-08-19,6. GMVP,-0.00772184409777248
2025-08-20,6. GMVP,-0.011773207818837407
2025-08-21,6. GMVP,-0.013950991542864758
2025-08-22,6. GMVP,-0.014062446329672367
2025-08-25,6. GMVP,-0.018697199815536875
2025-08-26,6. GMVP,-0.020574601910955233
2025-08-27,6. GMVP,-0.0158209655454533
2025-08-28,6. GMVP,-0.013733635749778102
2025-08-29,6. GMVP,-0.013775813403875011
2025-09-02,6. GMVP,-0.016190851856832042
2025-09-03,6. GMVP,-0.011731807512944331
2025-09-04,6. GMVP,-0.004491738426641179
2025-09-05,6. GMVP,-0.004569664186857904
2025-09-08,6. GMVP,-0.004040154280829212
2025-09-09,6. GMVP,-0.004671723695108397
2025-09-10,6. GMVP,-0.008157521419021737
2025-09-11,6. GMVP,0.0
2025-09-12,6. GMVP,-0.00021844109886550765
2025-09-15,6. GMVP,0.0
2025-09-16,6. GMVP,-0.005278364386636429
2025-09-17,6. GMVP,-0.003185348702528305
2025-09-18,6. GMVP,-0.008894630621118584
2025-09-19,6. GMVP,-0.009088580778168565
2025-09-22,6. GMVP,-0.009026525749354848
2025-09-23,6. GMVP,-0.011662026673124458
2025-09-24,6. GMVP,-0.012548912274362159
2025-09-25,6. GMVP,-0.010771586116545979
2025-09-26,6. GMVP,-0.011004046730004543
2025-09-29,6. GMVP,-0.003680927347155661
2025-09-30,6. GMVP,0.0
2025-10-01,6. GMVP,0.0
2025-10-02,6. GMVP,-0.0012826916159932229
2025-10-03,6. GMVP,-0.001446871759939929
2025-10-06,6. GMVP,0.0
2025-10-07,6. GMVP,-0.0014576445706035075
2025-10-08,6. GMVP,0.0
2025-10-09,6. GMVP,0.0
2025-10-10,6. GMVP,-0.00018464182336740449
2025-10-13,6. GMVP,0.0
2025-10-14,6. GMVP,-0.007380439395570523
2025-10-15,6. GMVP,-0.0032078585752494276
2025-10-16,6. GMVP,-0.008790342702754571
2025-10-17,6. GMVP,-0.00926265460919816
2025-10-20,6. GMVP,-0.001946314424664256
2025-10-21,6. GMVP,-0.00771767711350447
2025-10-22,6. GMVP,-0.006489377270569773
2025-10-23,6. GMVP,-0.006313397862974916
2025-10-24,6. GMVP,-0.006419257371895867
2025-10-27,6. GMVP,0.0
2025-10-28,6. GMVP,-0.003005436800390176
2025-10-29,6. GMVP,-0.0029168787202597597
2025-10-30,6. GMVP,-0.0064747781769369265
2025-10-31,6. GMVP,-0.006625690094140835
2025-11-03,6. GMVP,-0.010818226404390806
2025-11-04,6. GMVP,-0.013356936767073502
2025-11-05,6. GMVP,-0.016852314192607996
2025-11-06,6. GMVP,-0.021754572318735788
2025-11-07,6. GMVP,-0.02198171033147589
2025-11-10,6. GMVP,-0.00808443907357937
2025-11-11,6. GMVP,0.0
2025-11-12,6. GMVP,0.0
2025-11-13,6. GMVP,-0.007734984799353485
2025-11-14,6. GMVP,-0.007931914325119967
2025-11-17,6. GMVP,-0.003634711447399487
2025-11-18,6. GMVP,-0.009931575719794295
2025-11-19,6. GMVP,-0.00033456630011883496
2025-11-20,6. GMVP,-0.004780128314456254
2025-11-21,6. GMVP,-0.004922793750406403
2025-11-24,6. GMVP,0.0
2025-11-25,6. GMVP,0.0
2025-11-26,6. GMVP,-0.00019913851595556922
2025-05-30,7. Inverse Volatility,0.0
2025-06-02,7. Inverse Volatility,0.0
2025-06-03,7. Inverse Volatility,0.0
2025-06-04,7. Inverse Volatility,0.0
2025-06-05,7. Inverse Volatility,0.0
2025-06-06,7. Inverse Volatility,0.0
2025-06-09,7. Inverse Volatility,0.0
2025-06-10,7. Inverse Volatility,0.0
2025-06-11,7. Inverse Volatility,0.0
2025-06-12,7. Inverse Volatility,0.0
2025-06-13,7. Inverse Volatility,0.0
2025-06-16,7. Inverse Volatility,0.0
2025-06-17,7. Inverse Volatility,0.0
2025-06-18,7. Inverse Volatility,0.0
2025-06-20,7. Inverse Volatility,0.0
2025-06-23,7. Inverse Volatility,0.0
2025-06-24,7. Inverse Volatility,0.0
2025-06-25,7. Inverse Volatility,0.0
2025-06-26,7. Inverse Volatility,0.0
2025-06-27,7. Inverse Volatility,0.0
2025-06-30,7. Inverse Volatility,0.0
2025-07-01,7. Inverse Volatility,0.0
2025-07-02,7. Inverse Volatility,0.0
2025-07-03,7. Inverse Volatility,-0.0010999999999999899
2025-07-07,7. Inverse Volatility,-0.010090197637704024
2025-07-08,7. Inverse Volatility,-0.016078007332793964
2025-07-09,7. Inverse Volatility,-0.006947726392437126
2025-07-10,7. Inverse Volatility,-0.002051401922781082
2025-07-11,7. Inverse Volatility,-0.00213880628386931
2025-07-14,7. Inverse Volatility,-0.0011139041107977032
2025-07-15,7. Inverse Volatility,-0.0014067147573330052
2025-07-16,7. Inverse Volatility,0.0
2025-07-17,7. Inverse Volatility,0.0
2025-07-18,7. Inverse Volatility,-0.00016363960549858824
2025-07-21,7. Inverse Volatility,0.0
2025-07-22,7. Inverse Volatility,-0.0010844599192199238
2025-07-23,7. Inverse Volatility,0.0
2025-07-24,7. Inverse Volatility,0.0
2025-07-25,7. Inverse Volatility,-0.00012472599834359593
2025-07-28,7. Inverse Volatility,0.0
2025-07-29,7. Inverse Volatility,-0.005244401737121709
2025-07-30,7. Inverse Volatility,-0.005260861567383532
2025-07-31,7. Inverse Volatility,0.0
2025-08-01,7. Inverse Volatility,-0.00027150045049395273
2025-08-04,7. Inverse Volatility,0.0
2025-08-05,7. Inverse Volatility,-0.006847908031452017
2025-08-06,7. Inverse Volatility,0.0
2025-08-07,7. Inverse Volatility,0.0
2025-08-08,7. Inverse Volatility,-0.00017556889161216642
2025-08-11,7. Inverse Volatility,-0.0004153957991255364
2025-08-12,7. Inverse Volatility,0.0
2025-08-13,7. Inverse Volatility,-0.00026104613642990824
2025-08-14,7. Inverse Volatility,0.0
2025-08-15,7. Inverse Volatility,-0.00013263320658084583
2025-08-18,7. Inverse Volatility,-0.0012441759325826723
2025-08-19,7. Inverse Volatility,-0.009630067902850642
2025-08-20,7. Inverse Volatility,-0.01358073558778205
2025-08-21,7. Inverse Volatility,-0.016358410845770905
2025-08-22,7. Inverse Volatility,-0.016408948610932995
2025-08-25,7. Inverse Volatility,-0.016080613895404668
2025-08-26,7. Inverse Volatility,-0.013446499682982243
2025-08-27,7. Inverse Volatility,-0.01234254567945615
2025-08-28,7. Inverse Volatility,-0.00995924726322535
2025-08-29,7. Inverse Volatility,-0.010078147319927486
2025-09-02,7. Inverse Volatility,-0.016093574854802464
2025-09-03,7. Inverse Volatility,-0.002888403801948703
2025-09-04,7. Inverse Volatility,0.0
2025-09-05,7. Inverse Volatility,-0.00017798263603626942
2025-09-08,7. Inverse Volatility,-0.00023117592472135867
2025-09-09,7. Inverse Volatility,0.0
2025-09-10,7. Inverse Volatility,-0.005170802551879506
2025-09-11,7. Inverse Volatility,0.0
2025-09-12,7. Inverse Volatility,-0.00010219545916866683
2025-09-15,7. Inverse Volatility,0.0
2025-09-16,7. Inverse Volatility,0.0
2025-09-17,7. Inverse Volatility,0.0
2025-09-18,7. Inverse Volatility,-0.004025326631781136
2025-09-19,7. Inverse Volatility,-0.004107862877535286
2025-09-22,7. Inverse Volatility,-0.003423362658064781
2025-09-23,7. Inverse Volatility,-0.011798718466907073
2025-09-24,7. Inverse Volatility,-0.011103596101139306
2025-09-25,7. Inverse Volatility,-0.015129275982834516
2025-09-26,7. Inverse Volatility,-0.015207495660008254
2025-09-29,7. Inverse Volatility,-0.010345813022763956
2025-09-30,7. Inverse Volatility,-0.006478063482905699
2025-10-01,7. Inverse Volatility,-0.00514924589812394
2025-10-02,7. Inverse Volatility,-0.007133647302752242
2025-10-03,7. Inverse Volatility,-0.007283962667278754
2025-10-06,7. Inverse Volatility,-0.0007117370459794164
2025-10-07,7. Inverse Volatility,-0.005138066294926535
2025-10-08,7. Inverse Volatility,-0.0018529788879081668
2025-10-09,7. Inverse Volatility,-0.00037815873549235335
2025-10-10,7. Inverse Volatility,-0.0005270676733661465
2025-10-13,7. Inverse Volatility,0.0
2025-10-14,7. Inverse Volatility,-0.006906359275063483
2025-10-15,7. Inverse Volatility,-0.0016755026553010555
2025-10-16,7. Inverse Volatility,-0.010388826370792055
2025-10-17,7. Inverse Volatility,-0.0105263887442168
2025-10-20,7. Inverse Volatility,0.0
2025-10-21,7. Inverse Volatility,-0.0035316965528745434
2025-10-22,7. Inverse Volatility,-0.006586685939827718
2025-10-23,7. Inverse Volatility,-0.0030011773027422517
2025-10-24,7. Inverse Volatility,-0.0030963618973346412
2025-10-27,7. Inverse Volatility,0.0
2025-10-28,7. Inverse Volatility,0.0
2025-10-29,7. Inverse Volatility,0.0
2025-10-30,7. Inverse Volatility,-0.012819847447403741
2025-10-31,7. Inverse Volatility,-0.013006345514781486
2025-11-03,7. Inverse Volatility,-0.013919951882206866
2025-11-04,7. Inverse Volatility,-0.02122287409000537
2025-11-05,7. Inverse Volatility,-0.019321308225364865
2025-11-06,7. Inverse Volatility,-0.028223836752450295
2025-11-07,7. Inverse Volatility,-0.028255033054673744
2025-11-10,7. Inverse Volatility,-0.013074147341696653
2025-11-11,7. Inverse Volatility,-0.005196858206436285
2025-11-12,7. Inverse Volatility,-0.007506227182737776
2025-11-13,7. Inverse Volatility,-0.02262645337097104
2025-11-14,7. Inverse Volatility,-0.022788016213604777
2025-11-17,7. Inverse Volatility,-0.0253518566829573
2025-11-18,7. Inverse Volatility,-0.03639690034522516
2025-11-19,7. Inverse Volatility,-0.0288825125751399
2025-11-20,7. Inverse Volatility,-0.038843068914090374
2025-11-21,7. Inverse Volatility,-0.03892560735268961
2025-11-24,7. Inverse Volatility,-0.022004901958826508
2025-11-25,7. Inverse Volatility,-0.012819984642039471
2025-11-26,7. Inverse Volatility,-0.012919387428667729
2025-05-30,8. Risk Parity,0.0
2025-06-02,8. Risk Parity,0.0
2025-06-03,8. Risk Parity,0.0
2025-06-04,8. Risk Parity,0.0
2025-06-05,8. Risk Parity,0.0
2025-06-06,8. Risk Parity,0.0
2025-06-09,8. Risk Parity,0.0
2025-06-10,8. Risk Parity,0.0
2025-06-11,8. Risk Parity,0.0
2025-06-12,8. Risk Parity,0.0
2025-06-13,8. Risk Parity,0.0
2025-06-16,8. Risk Parity,0.0
2025-06-17,8. Risk Parity,0.0
2025-06-18,8. Risk Parity,0.0
2025-06-20,8. Risk Parity,0.0
2025-06-23,8. Risk Parity,0.0
2025-06-24,8. Risk Parity,0.0
2025-06-25,8. Risk Parity,0.0
2025-06-26,8. Risk Parity,0.0
2025-06-27,8. Risk Parity,0.0
2025-06-30,8. Risk Parity,0.0
2025-07-01,8. Risk Parity,0.0
2025-07-02,8. Risk Parity,0.0
2025-07-03,8. Risk Parity,-0.001100000000000101
2025-07-07,8. Risk Parity,-0.010310845323105555
2025-07-08,8. Risk Parity,-0.015024988122521954
2025-07-09,8. Risk Parity,-0.006397307351717285
2025-07-10,8. Risk Parity,-0.0013121832948930212
2025-07-11,8. Risk Parity,-0.001396096004762204
2025-07-14,8. Risk Parity,-0.000845258540129401
2025-07-15,8. Risk Parity,-0.0016012388068261663
2025-07-16,8. Risk Parity,0.0
2025-07-17,8. Risk Parity,0.0
2025-07-18,8. Risk Parity,-9.35631633541663e-05
2025-07-21,8. Risk Parity,0.0
2025-07-22,8. Risk Parity,0.0
2025-07-23,8. Risk Parity,0.0
2025-07-24,8. Risk Parity,0.0
2025-07-25,8. Risk Parity,-3.5848029213881077e-05
2025-07-28,8. Risk Parity,0.0
2025-07-29,8. Risk Parity,-0.0027303074539768474
2025-07-30,8. Risk Parity,-0.00284819773202678
2025-07-31,8. Risk Parity,0.0
2025-08-01,8. Risk Parity,-0.00016124497042920263
2025-08-04,8. Risk Parity,0.0
2025-08-05,8. Risk Parity,-0.006455324882003389
2025-08-06,8. Risk Parity,0.0
2025-08-07,8. Risk Parity,0.0
2025-08-08,8. Risk Parity,-0.00013738514802003656
2025-08-11,8. Risk Parity,-0.0006832662743810459
2025-08-12,8. Risk Parity,0.0
2025-08-13,8. Risk Parity,0.0
2025-08-14,8. Risk Parity,0.0
2025-08-15,8. Risk Parity,-0.0003403716131185103
2025-08-18,8. Risk Parity,-0.001613290409240616
2025-08-19,8. Risk Parity,-0.012447367683351146
2025-08-20,8. Risk Parity,-0.01879820192615065
2025-08-21,8. Risk Parity,-0.022917070880867117
2025-08-22,8. Risk Parity,-0.0229447677239708
2025-08-25,8. Risk Parity,-0.021582818888327148
2025-08-26,8. Risk Parity,-0.017940041711684215
2025-08-27,8. Risk Parity,-0.017584302919079156
2025-08-28,8. Risk Parity,-0.014725557213919332
2025-08-29,8. Risk Parity,-0.014743973080188712
2025-09-02,8. Risk Parity,-0.022652271226325033
2025-09-03,8. Risk Parity,-0.007985406667112662
2025-09-04,8. Risk Parity,0.0
2025-09-05,8. Risk Parity,-3.592380283189349e-05
2025-09-08,8. Risk Parity,-0.000490973595285369
2025-09-09,8. Risk Parity,0.0
2025-09-10,8. Risk Parity,-0.005431850623315715
2025-09-11,8. Risk Parity,0.0
2025-09-12,8. Risk Parity,-3.701041603381074e-05
2025-09-15,8. Risk Parity,0.0
2025-09-16,8. Risk Parity,0.0
2025-09-17,8. Risk Parity,-6.751962140054989e-05
2025-09-18,8. Risk Parity,-0.0018700258888250756
2025-09-19,8. Risk Parity,-0.0018940008628117184
2025-09-22,8. Risk Parity,0.0
2025-09-23,8. Risk Parity,-0.01132818339763098
2025-09-24,8. Risk Parity,-0.009912659602137228
2025-09-25,8. Risk Parity,-0.01620450271159499
2025-09-26,8. Risk Parity,-0.016232863843687707
2025-09-29,8. Risk Parity,-0.011603186594701286
2025-09-30,8. Risk Parity,-0.008313978172002802
2025-10-01,8. Risk Parity,-0.004307187013608332
2025-10-02,8. Risk Parity,-0.007927260594368359
2025-10-03,8. Risk Parity,-0.008231397044453885
2025-10-06,8. Risk Parity,-0.003078914030543208
2025-10-07,8. Risk Parity,-0.0067996145215737285
2025-10-08,8. Risk Parity,-0.002818354264459145
2025-10-09,8. Risk Parity,-0.0007796579027250867
2025-10-10,8. Risk Parity,-0.0011062408621363953
2025-10-13,8. Risk Parity,0.0
2025-10-14,8. Risk Parity,-0.0086839561262683
2025-10-15,8. Risk Parity,-0.0030278265816122093
2025-10-16,8. Risk Parity,-0.01046199503994002
2025-10-17,8. Risk Parity,-0.010485490201522434
2025-10-20,8. Risk Parity,0.0
2025-10-21,8. Risk Parity,-0.003036178711356635
2025-10-22,8. Risk Parity,-0.007832557146765453
2025-10-23,8. Risk Parity,-0.0019747110888446873
2025-10-24,8. Risk Parity,-0.001993505163098054
2025-10-27,8. Risk Parity,0.0
2025-10-28,8. Risk Parity,0.0
2025-10-29,8. Risk Parity,0.0
2025-10-30,8. Risk Parity,-0.017503243231786283
2025-10-31,8. Risk Parity,-0.01755741153110742
2025-11-03,8. Risk Parity,-0.013331339219352313
2025-11-04,8. Risk Parity,-0.027001772673567837
2025-11-05,8. Risk Parity,-0.021909444760914425
2025-11-06,8. Risk Parity,-0.03602819227012346
2025-11-07,8. Risk Parity,-0.036051821541118766
2025-11-10,8. Risk Parity,-0.01635014601792305
2025-11-11,8. Risk Parity,-0.014470012290174587
2025-11-12,8. Risk Parity,-0.02090558511144585
2025-11-13,8. Risk Parity,-0.04159286876452599
2025-11-14,8. Risk Parity,-0.04162142135068237
2025-11-17,8. Risk Parity,-0.04399107677271006
2025-11-18,8. Risk Parity,-0.057605632854694985
2025-11-19,8. Risk Parity,-0.05005872310813642
2025-11-20,8. Risk Parity,-0.06253043134801652
2025-11-21,8. Risk Parity,-0.06256713958248449
2025-11-24,8. Risk Parity,-0.03972406187581689
2025-11-25,8. Risk Parity,-0.030889868110791016
2025-11-26,8. Risk Parity,-0.030910930967655865
2025-05-30,9. Max Diversification,0.0
2025-06-02,9. Max Diversification,0.0
2025-06-03,9. Max Diversification,0.0
2025-06-04,9. Max Diversification,0.0
2025-06-05,9. Max Diversification,0.0
2025-06-06,9. Max Diversification,0.0
2025-06-09,9. Max Diversification,0.0
2025-06-10,9. Max Diversification,0.0
2025-06-11,9. Max Diversification,0.0
2025-06-12,9. Max Diversification,0.0
2025-06-13,9. Max Diversification,0.0
2025-06-16,9. Max Diversification,0.0
2025-06-17,9. Max Diversification,0.0
2025-06-18,9. Max Diversification,0.0
2025-06-20,9. Max Diversification,0.0
2025-06-23,9. Max Diversification,0.0
2025-06-24,9. Max Diversification,0.0
2025-06-25,9. Max Diversification,0.0
2025-06-26,9. Max Diversification,0.0
2025-06-27,9. Max Diversification,0.0
2025-06-30,9. Max Diversification,0.0
2025-07-01,9. Max Diversification,0.0
2025-07-02,9. Max Diversification,0.0
2025-07-03,9. Max Diversification,-0.0010999999999999899
2025-07-07,9. Max Diversification,-0.010879351935861648
2025-07-08,9. Max Diversification,-0.012589311125026481
2025-07-09,9. Max Diversification,-0.0037613462983968615
2025-07-10,9. Max Diversification,-9.379564842759702e-05
2025-07-11,9. Max Diversification,-0.0004484564863829199
2025-07-14,9. Max Diversification,-0.0011090448668342745
2025-07-15,9. Max Diversification,-0.001578703238746093
2025-07-16,9. Max Diversification,0.0
2025-07-17,9. Max Diversification,0.0
2025-07-18,9. Max Diversification,-0.000295101310419558
2025-07-21,9. Max Diversification,0.0
2025-07-22,9. Max Diversification,0.0
2025-07-23,9. Max Diversification,0.0
2025-07-24,9. Max Diversification,0.0
2025-07-25,9. Max Diversification,-7.521912069708293e-05
2025-07-28,9. Max Diversification,0.0
2025-07-29,9. Max Diversification,-0.002662462023667422
2025-07-30,9. Max Diversification,-0.004125746558297399
2025-07-31,9. Max Diversification,0.0
2025-08-01,9. Max Diversification,-0.00040675133964556526
2025-08-04,9. Max Diversification,0.0
2025-08-05,9. Max Diversification,-0.006981440896352528
2025-08-06,9. Max Diversification,0.0
2025-08-07,9. Max Diversification,0.0
2025-08-08,9. Max Diversification,-0.0003882042741760512
2025-08-11,9. Max Diversification,-0.0002206004505356479
2025-08-12,9. Max Diversification,0.0
2025-08-13,9. Max Diversification,0.0
2025-08-14,9. Max Diversification,0.0
2025-08-15,9. Max Diversification,-0.00011676605048026598
2025-08-18,9. Max Diversification,-0.0015980075342196217
2025-08-19,9. Max Diversification,-0.009339442239084991
2025-08-20,9. Max Diversification,-0.014166227978910591
2025-08-21,9. Max Diversification,-0.017374766670348096
2025-08-22,9. Max Diversification,-0.017482984724074616
2025-08-25,9. Max Diversification,-0.019312662222522554
2025-08-26,9. Max Diversification,-0.02043328219967909
2025-08-27,9. Max Diversification,-0.01832837452393895
2025-08-28,9. Max Diversification,-0.018911975912213837
2025-08-29,9. Max Diversification,-0.018964334024167973
2025-09-02,9. Max Diversification,-0.02345847760731262
2025-09-03,9. Max Diversification,-0.01982316936831019
2025-09-04,9. Max Diversification,-0.00995090910015733
2025-09-05,9. Max Diversification,-0.01012209814664916
2025-09-08,9. Max Diversification,-0.008515402695512304
2025-09-09,9. Max Diversification,-0.008179516659573985
2025-09-10,9. Max Diversification,-0.013341926275542544
2025-09-11,9. Max Diversification,-0.002930781983693345
2025-09-12,9. Max Diversification,-0.0035324871065293482
2025-09-15,9. Max Diversification,0.0
2025-09-16,9. Max Diversification,0.0
2025-09-17,9. Max Diversification,-0.0022807860829530467
2025-09-18,9. Max Diversification,-0.004818513057541542
2025-09-19,9. Max Diversification,-0.00497777893533284
2025-09-22,9. Max Diversification,-0.0036520615920300234
2025-09-23,9. Max Diversification,-0.008858306996951408
2025-09-24,9. Max Diversification,-0.008566999037408953
2025-09-25,9. Max Diversification,-0.009380485148919713
2025-09-26,9. Max Diversification,-0.009481465568209842
2025-09-29,9. Max Diversification,-0.0013453241954963077
2025-09-30,9. Max Diversification,0.0
2025-10-01,9. Max Diversification,0.0
2025-10-02,9. Max Diversification,0.0
2025-10-03,9. Max Diversification,-0.0001242525531639145
2025-10-06,9. Max Diversification,0.0
2025-10-07,9. Max Diversification,-0.0028110254778016637
2025-10-08,9. Max Diversification,0.0
2025-10-09,9. Max Diversification,0.0
2025-10-10,9. Max Diversification,-0.00013191045080766708
2025-10-13,9. Max Diversification,0.0
2025-10-14,9. Max Diversification,-0.01096345687622076
2025-10-15,9. Max Diversification,-0.005359766218024292
2025-10-16,9. Max Diversification,-0.006544344108606203
2025-10-17,9. Max Diversification,-0.006988358034568315
2025-10-20,9. Max Diversification,0.0
2025-10-21,9. Max Diversification,-0.005850677407601945
2025-10-22,9. Max Diversification,-0.0052021753454484605
2025-10-23,9. Max Diversification,-0.003091360925065809
2025-10-24,9. Max Diversification,-0.003197196473523663
2025-10-27,9. Max Diversification,0.0
2025-10-28,9. Max Diversification,-0.0028245381884821922
2025-10-29,9. Max Diversification,0.0
2025-10-30,9. Max Diversification,-0.011417574571175444
2025-10-31,9. Max Diversification,-0.011594311604544334
2025-11-03,9. Max Diversification,-0.014251391758042214
2025-11-04,9. Max Diversification,-0.02155694955744569
2025-11-05,9. Max Diversification,-0.021871251151229516
2025-11-06,9. Max Diversification,-0.029653722748450063
2025-11-07,9. Max Diversification,-0.029761477480303875
2025-11-10,9. Max Diversification,-0.012890407305040501
2025-11-11,9. Max Diversification,-0.0014542673877524347
2025-11-12,9. Max Diversification,-0.00466199199781463
2025-11-13,9. Max Diversification,-0.01244777149361481
2025-11-14,9. Max Diversification,-0.012599469377700135
2025-11-17,9. Max Diversification,-0.0083915131280396
2025-11-18,9. Max Diversification,-0.016344830030535707
2025-11-19,9. Max Diversification,-0.004813112886386057
2025-11-20,9. Max Diversification,-0.009976025451954912
2025-11-21,9. Max Diversification,-0.010113890875222197
